geoid,geoid20,year,denom_renters,med_gross_rent,med_gross_rent_adj
1400000US06037541605,6037541605,2019,786,1201,1273
1400000US06037541606,6037541606,2019,430,1142,1210
1400000US06037541700,6037541700,2019,396,1313,1392
1400000US06037541801,6037541801,2019,750,1306,1384
1400000US06037541802,6037541802,2019,393,1213,1286
1400000US06037542000,6037542000,2019,419,1375,1457
1400000US06037542103,6037542103,2019,399,1255,1330
1400000US06037542104,6037542104,2019,262,1282,1359
1400000US06037542105,6037542105,2019,700,1186,1257
1400000US06037542106,6037542106,2019,451,1110,1176
1400000US06037542200,6037542200,2019,578,1175,1245
1400000US06037542401,6037542401,2019,434,1244,1318
1400000US06037542402,6037542402,2019,221,1195,1266
1400000US06037542501,6037542501,2019,544,1134,1202
1400000US06037542502,6037542502,2019,923,1163,1233
1400000US06037542601,6037542601,2019,500,999,1059
1400000US06037542602,6037542602,2019,841,1179,1250
1400000US06037542700,6037542700,2019,508,1569,1663
1400000US06037542800,6037542800,2019,160,1176,1246
1400000US06037542900,6037542900,2019,300,1303,1381
1400000US06037543000,6037543000,2019,394,1198,1270
1400000US06037543100,6037543100,2019,508,1403,1487
1400000US06037543201,6037543201,2019,359,1373,1455
1400000US06037543203,6037543203,2019,655,1337,1417
1400000US06037543304,6037543304,2019,200,2600,2756
1400000US06037543305,6037543305,2019,119,1178,1248
1400000US06037543306,6037543306,2019,580,1901,2015
1400000US06037543321,6037543321,2019,294,1324,1403
1400000US06037543322,6037543322,2019,134,2857,3028
1400000US06037543400,6037543400,2019,222,1701,1803
1400000US06037543501,6037543501,2019,1030,1308,1386
1400000US06037543502,6037543502,2019,526,1379,1462
1400000US06037543503,6037543503,2019,707,1456,1543
1400000US06037543601,6037543601,2019,318,1523,1614
1400000US06037543603,6037543603,2019,207,990,1049
1400000US06037543605,6037543605,2019,386,1426,1511
1400000US06037543606,6037543606,2019,271,1426,1511
1400000US06037543607,6037543607,2019,106,1549,1642
1400000US06037543701,6037543701,2019,162,1856,1967
1400000US06037543703,6037543703,2019,217,1224,1297
1400000US06037543704,6037543704,2019,262,1567,1661
1400000US06037543705,6037543705,2019,253,1567,1661
1400000US06037543801,6037543801,2019,249,1348,1429
1400000US06037543803,6037543803,2019,507,1381,1464
1400000US06037543804,6037543804,2019,402,1381,1464
1400000US06037543903,6037543903,2019,330,1678,1778
1400000US06037543905,6037543905,2019,399,1600,1696
1400000US06037544001,6037544001,2019,320,1477,1565
1400000US06037544002,6037544002,2019,321,1457,1544
1400000US06037550101,6037550101,2019,166,1320,1399
1400000US06037550201,6037550201,2019,285,1198,1270
1400000US06037550202,6037550202,2019,304,1727,1830
1400000US06037550301,6037550301,2019,488,1818,1927
1400000US06037550501,6037550501,2019,275,1589,1684
1400000US06037550502,6037550502,2019,554,1587,1682
1400000US06037550601,6037550601,2019,928,1319,1398
1400000US06037550602,6037550602,2019,168,2101,2227
1400000US06037550700,6037550700,2019,415,1958,2075
1400000US06037550801,6037550801,2019,494,1299,1377
1400000US06037550802,6037550802,2019,409,1299,1377
1400000US06037550901,6037550901,2019,1090,1342,1422
1400000US06037550902,6037550902,2019,1421,1384,1467
1400000US06037551001,6037551001,2019,442,1536,1628
1400000US06037551002,6037551002,2019,298,1536,1628
1400000US06037551101,6037551101,2019,793,1248,1323
1400000US06037551102,6037551102,2019,1482,1399,1483
1400000US06037551201,6037551201,2019,717,1422,1507
1400000US06037551203,6037551203,2019,642,1608,1704
1400000US06037551204,6037551204,2019,603,1608,1704
1400000US06037551300,6037551300,2019,1270,1493,1582
1400000US06037551401,6037551401,2019,808,1373,1455
1400000US06037551402,6037551402,2019,447,1807,1915
1400000US06037551501,6037551501,2019,561,1440,1526
1400000US06037551502,6037551502,2019,545,1767,1873
1400000US06037551700,6037551700,2019,701,1440,1526
1400000US06037551801,6037551801,2019,570,1547,1640
1400000US06037551802,6037551802,2019,543,1547,1640
1400000US06037551900,6037551900,2019,384,1589,1684
1400000US06037552001,6037552001,2019,302,1998,2118
1400000US06037552002,6037552002,2019,479,1459,1546
1400000US06037552100,6037552100,2019,706,1201,1273
1400000US06037552200,6037552200,2019,1279,1364,1446
1400000US06037552301,6037552301,2019,468,1978,2096
1400000US06037552302,6037552302,2019,611,1399,1483
1400000US06037552400,6037552400,2019,133,1538,1630
1400000US06037552601,6037552601,2019,334,1658,1757
1400000US06037552602,6037552602,2019,389,1708,1810
1400000US06037552700,6037552700,2019,413,1595,1690
1400000US06037552800,6037552800,2019,614,1592,1687
1400000US06037552900,6037552900,2019,863,1710,1812
1400000US06037553000,6037553000,2019,255,1815,1924
1400000US06037553100,6037553100,2019,1017,1813,1921
1400000US06037553201,6037553201,2019,302,1400,1484
1400000US06037553202,6037553202,2019,257,1400,1484
1400000US06037553300,6037553300,2019,241,843,893
1400000US06037553400,6037553400,2019,353,1550,1643
1400000US06037553502,6037553502,2019,693,1286,1363
1400000US06037553503,6037553503,2019,500,1459,1546
1400000US06037553504,6037553504,2019,646,1328,1407
1400000US06037553601,6037553601,2019,947,1323,1402
1400000US06037553602,6037553602,2019,919,1695,1796
1400000US06037553701,6037553701,2019,531,1292,1369
1400000US06037553702,6037553702,2019,516,1262,1338
1400000US06037553801,6037553801,2019,836,1393,1476
1400000US06037553802,6037553802,2019,1197,1338,1418
1400000US06037553901,6037553901,2019,759,1374,1456
1400000US06037553902,6037553902,2019,951,1499,1589
1400000US06037554001,6037554001,2019,354,1333,1413
1400000US06037554002,6037554002,2019,1128,1361,1442
1400000US06037554101,6037554101,2019,648,1246,1321
1400000US06037554105,6037554105,2019,1359,1352,1433
1400000US06037554106,6037554106,2019,706,1337,1417
1400000US06037554201,6037554201,2019,502,1519,1610
1400000US06037554203,6037554203,2019,795,1081,1146
1400000US06037554204,6037554204,2019,1404,1167,1237
1400000US06037554301,6037554301,2019,587,1610,1706
1400000US06037554302,6037554302,2019,827,1427,1512
1400000US06037554403,6037554403,2019,1292,1384,1467
1400000US06037554404,6037554404,2019,1034,1439,1525
1400000US06037554405,6037554405,2019,880,1279,1356
1400000US06037554406,6037554406,2019,780,1356,1437
1400000US06037554511,6037554511,2019,249,2395,2538
1400000US06037554512,6037554512,2019,394,2675,2835
1400000US06037554513,6037554513,2019,235,2500,2650
1400000US06037554514,6037554514,2019,482,2070,2194
1400000US06037554515,6037554515,2019,252,2630,2787
1400000US06037554516,6037554516,2019,99,2919,3094
1400000US06037554517,6037554517,2019,511,2192,2323
1400000US06037554518,6037554518,2019,229,2647,2805
1400000US06037554519,6037554519,2019,142,2281,2417
1400000US06037554521,6037554521,2019,678,1852,1963
1400000US06037554522,6037554522,2019,211,2675,2835
1400000US06037554600,6037554600,2019,607,1831,1941
1400000US06037554700,6037554700,2019,295,1857,1968
1400000US06037554801,6037554801,2019,323,1694,1795
1400000US06037554802,6037554802,2019,842,1625,1722
1400000US06037554900,6037554900,2019,1140,1677,1777
1400000US06037555001,6037555001,2019,543,1629,1726
1400000US06037555002,6037555002,2019,532,1797,1905
1400000US06037555105,6037555105,2019,779,1511,1602
1400000US06037555106,6037555106,2019,618,1467,1554
1400000US06037555107,6037555107,2019,834,1612,1708
1400000US06037555202,6037555202,2019,121,3229,3422
1400000US06037555211,6037555211,2019,758,1391,1474
1400000US06037555212,6037555212,2019,659,1483,1572
1400000US06037555300,6037555300,2019,239,1416,1500
1400000US06037570001,6037570001,2019,396,1532,1624
1400000US06037570002,6037570002,2019,177,1813,1921
1400000US06037570003,6037570003,2019,318,2058,2181
1400000US06037570100,6037570100,2019,215,1864,1976
1400000US06037570202,6037570202,2019,513,1529,1620
1400000US06037570203,6037570203,2019,1023,1361,1442
1400000US06037570204,6037570204,2019,848,1200,1272
1400000US06037570303,6037570303,2019,631,1176,1246
1400000US06037570304,6037570304,2019,902,1223,1296
1400000US06037570305,6037570305,2019,1038,1113,1180
1400000US06037570306,6037570306,2019,656,1113,1180
1400000US06037570402,6037570402,2019,263,1349,1430
1400000US06037570403,6037570403,2019,716,1147,1216
1400000US06037570404,6037570404,2019,341,1360,1441
1400000US06037570502,6037570502,2019,879,1415,1500
1400000US06037570503,6037570503,2019,330,1237,1311
1400000US06037570504,6037570504,2019,580,1237,1311
1400000US06037570601,6037570601,2019,863,1128,1195
1400000US06037570602,6037570602,2019,1091,1403,1487
1400000US06037570603,6037570603,2019,1522,1310,1388
1400000US06037570701,6037570701,2019,1281,1909,2023
1400000US06037570703,6037570703,2019,228,1946,2063
1400000US06037570800,6037570800,2019,312,1927,2042
1400000US06037570901,6037570901,2019,255,2346,2486
1400000US06037570902,6037570902,2019,382,1855,1966
1400000US06037571000,6037571000,2019,202,2305,2443
1400000US06037571101,6037571101,2019,197,2306,2444
1400000US06037571102,6037571102,2019,262,2099,2225
1400000US06037571201,6037571201,2019,750,1374,1456
1400000US06037571202,6037571202,2019,752,1374,1456
1400000US06037571300,6037571300,2019,139,1951,2068
1400000US06037571400,6037571400,2019,467,1661,1760
1400000US06037571502,6037571502,2019,787,1419,1504
1400000US06037571504,6037571504,2019,1098,1246,1321
1400000US06037571505,6037571505,2019,353,1454,1541
1400000US06037571600,6037571600,2019,790,419,444
1400000US06037571701,6037571701,2019,1160,1265,1341
1400000US06037571703,6037571703,2019,657,836,886
1400000US06037571704,6037571704,2019,704,1208,1280
1400000US06037571800,6037571800,2019,366,1540,1632
1400000US06037571900,6037571900,2019,1257,1400,1484
1400000US06037572001,6037572001,2019,845,1503,1593
1400000US06037572201,6037572201,2019,871,1111,1177
1400000US06037572202,6037572202,2019,333,1695,1796
1400000US06037572301,6037572301,2019,577,1372,1454
1400000US06037572500,6037572500,2019,809,487,516
1400000US06037572600,6037572600,2019,312,1575,1669
1400000US06037572700,6037572700,2019,483,1150,1219
1400000US06037573002,6037573002,2019,1033,1227,1300
1400000US06037573003,6037573003,2019,258,1143,1211
1400000US06037573004,6037573004,2019,1452,1158,1227
1400000US06037573101,6037573101,2019,727,1222,1295
1400000US06037573102,6037573102,2019,919,1222,1295
1400000US06037573201,6037573201,2019,942,1146,1215
1400000US06037573202,6037573202,2019,1124,1211,1283
1400000US06037573300,6037573300,2019,823,1229,1303
1400000US06037573401,6037573401,2019,413,1300,1378
1400000US06037573402,6037573402,2019,1502,1376,1458
1400000US06037573403,6037573403,2019,342,2129,2256
1400000US06037573601,6037573601,2019,351,2359,2500
1400000US06037573700,6037573700,2019,217,2209,2341
1400000US06037573800,6037573800,2019,193,2508,2658
1400000US06037573902,6037573902,2019,121,1530,1622
1400000US06037574000,6037574000,2019,193,2125,2252
1400000US06037574100,6037574100,2019,375,2298,2436
1400000US06037574201,6037574201,2019,164,1989,2108
1400000US06037574202,6037574202,2019,407,1639,1737
1400000US06037574300,6037574300,2019,591,1602,1698
1400000US06037574400,6037574400,2019,343,2610,2766
1400000US06037574500,6037574500,2019,248,2642,2800
1400000US06037574602,6037574602,2019,63,2395,2538
1400000US06037574800,6037574800,2019,772,1365,1447
1400000US06037574901,6037574901,2019,301,1946,2062
1400000US06037574902,6037574902,2019,1426,1870,1982
1400000US06037575001,6037575001,2019,1111,2008,2128
1400000US06037575002,6037575002,2019,1122,1703,1805
1400000US06037575101,6037575101,2019,1158,1342,1422
1400000US06037575102,6037575102,2019,1090,1117,1184
1400000US06037575103,6037575103,2019,1716,1281,1358
1400000US06037575201,6037575201,2019,947,1166,1236
1400000US06037575202,6037575202,2019,1026,1118,1185
1400000US06037575300,6037575300,2019,1141,1040,1102
1400000US06037575401,6037575401,2019,1170,1117,1184
1400000US06037575402,6037575402,2019,881,1171,1241
1400000US06037575801,6037575801,2019,655,1074,1138
1400000US06037575802,6037575802,2019,1453,1150,1219
1400000US06037575803,6037575803,2019,1128,880,933
1400000US06037575901,6037575901,2019,858,1132,1200
1400000US06037575902,6037575902,2019,2599,1170,1240
1400000US06037576001,6037576001,2019,2215,1936,2052
1400000US06037576200,6037576200,2019,2531,1116,1183
1400000US06037576301,6037576301,2019,1649,1212,1285
1400000US06037576302,6037576302,2019,1116,1213,1286
1400000US06037576401,6037576401,2019,1153,1169,1239
1400000US06037576402,6037576402,2019,1050,1195,1267
1400000US06037576403,6037576403,2019,1225,1264,1340
1400000US06037576501,6037576501,2019,1309,1219,1292
1400000US06037576502,6037576502,2019,1572,1282,1359
1400000US06037576503,6037576503,2019,1663,1193,1264
1400000US06037576601,6037576601,2019,2182,1444,1530
1400000US06037576602,6037576602,2019,2058,1375,1457
1400000US06037576700,6037576700,2019,1201,1549,1642
1400000US06037576801,6037576801,2019,1510,1386,1469
1400000US06037576802,6037576802,2019,1470,1473,1561
1400000US06037576901,6037576901,2019,1613,1251,1326
1400000US06037576903,6037576903,2019,1115,1251,1326
1400000US06037576904,6037576904,2019,949,1325,1404
1400000US06037577000,6037577000,2019,2454,1496,1586
1400000US06037577100,6037577100,2019,2285,1454,1541
1400000US06037577200,6037577200,2019,2354,1737,1841
1400000US06037577300,6037577300,2019,2441,1532,1624
1400000US06037577400,6037577400,2019,1053,1721,1824
1400000US06037577501,6037577501,2019,554,1807,1915
1400000US06037577504,6037577504,2019,458,1822,1931
1400000US06037577602,6037577602,2019,563,2286,2423
1400000US06037577604,6037577604,2019,144,3122,3309
1400000US06037577605,6037577605,2019,630,1663,1763
1400000US06037577606,6037577606,2019,477,1663,1763
1400000US06037577700,6037577700,2019,342,1422,1507
1400000US06037577800,6037577800,2019,293,1768,1874
1400000US06037577900,6037577900,2019,1284,1367,1449
1400000US06037578000,6037578000,2019,1079,1065,1129
1400000US06037599000,6037599000,2019,1066,1541,1633
1400000US06037600100,6037600100,2019,1819,1195,1267
1400000US06037600201,6037600201,2019,1258,1290,1367
1400000US06037600202,6037600202,2019,1621,1160,1229
1400000US06037600302,6037600302,2019,323,1302,1380
1400000US06037600303,6037600303,2019,1048,1101,1167
1400000US06037600304,6037600304,2019,926,1066,1130
1400000US06037600400,6037600400,2019,695,1269,1345
1400000US06037600501,6037600501,2019,248,1393,1476
1400000US06037600601,6037600601,2019,367,1570,1664
1400000US06037600602,6037600602,2019,658,1292,1369
1400000US06037600702,6037600702,2019,345,1499,1589
1400000US06037600703,6037600703,2019,162,2029,2150
1400000US06037600704,6037600704,2019,684,1564,1657
1400000US06037600801,6037600801,2019,213,1716,1819
1400000US06037600802,6037600802,2019,711,1472,1560
1400000US06037600902,6037600902,2019,1876,1212,1285
1400000US06037600911,6037600911,2019,567,1374,1456
1400000US06037600912,6037600912,2019,766,1266,1342
1400000US06037601001,6037601001,2019,925,1207,1279
1400000US06037601002,6037601002,2019,1492,1437,1523
1400000US06037601100,6037601100,2019,1860,1333,1413
1400000US06037601202,6037601202,2019,438,1241,1315
1400000US06037601211,6037601211,2019,903,1302,1380
1400000US06037601212,6037601212,2019,1728,1263,1339
1400000US06037601301,6037601301,2019,252,1659,1758
1400000US06037601302,6037601302,2019,2337,1415,1500
1400000US06037601303,6037601303,2019,1769,1438,1524
1400000US06037601401,6037601401,2019,1265,1217,1290
1400000US06037601402,6037601402,2019,510,1331,1411
1400000US06037601501,6037601501,2019,890,1155,1224
1400000US06037601502,6037601502,2019,648,1286,1363
1400000US06037601600,6037601600,2019,652,1145,1214
1400000US06037601700,6037601700,2019,958,1183,1254
1400000US06037601801,6037601801,2019,505,1122,1189
1400000US06037601802,6037601802,2019,667,1148,1217
1400000US06037601900,6037601900,2019,950,1305,1383
1400000US06037602002,6037602002,2019,514,1295,1372
1400000US06037602003,6037602003,2019,819,1491,1580
1400000US06037602103,6037602103,2019,1688,1225,1298
1400000US06037602104,6037602104,2019,1402,1335,1415
